Slice,Mean
1,248.0258
2,243.8418
3,242.2245
4,241.2880
5,239.9583
6,239.0972
7,239.5502
8,238.1759
9,238.2133
10,237.0444
11,236.5931
12,236.3247
13,236.6522
14,235.7267
15,235.1315
16,235.5905
17,235.1422
18,234.0564
19,235.0014
20,233.5982
21,234.2423
22,234.2465
23,234.4839
24,234.3299
25,234.1621
26,233.9306
27,232.4805
28,232.8715
29,232.7617
30,233.4594
31,233.0387
32,232.7910
33,232.2636
34,232.8584
35,232.0145
36,231.7487
37,232.3431
38,232.4077
39,232.6017
40,232.9081
41,232.4892
42,231.7099
43,232.0927
44,232.2541
45,232.0977
46,232.0648
47,233.8079
48,236.4619
49,236.1711
50,235.7637
51,236.6021
52,236.4338
53,236.1740
54,234.3769
55,235.5064
56,235.1874
57,235.0681
58,234.2857
59,233.7844
60,233.1896
61,233.8862
62,233.6145
63,233.7536
64,233.4518
65,233.2351
66,232.8043
67,232.7899
68,233.2620
69,232.6393
70,233.1764
71,232.3721
72,233.0953
73,233.1270
74,233.0412
75,232.9280
76,232.8503
77,232.4377
78,232.8338
79,233.1655
80,232.7256
81,231.5572
82,232.1631
83,232.7483
84,232.0347
85,231.7650
86,231.1444
87,231.5576
88,231.4354
89,232.3240
90,231.3502
91,231.5485
92,231.1093
93,230.4471
94,231.0696
95,231.3534
96,230.8585
97,231.1712
98,230.9015
99,231.6348
100,231.6474
101,230.6086
102,231.1285
103,230.3422
104,230.4304
105,231.3962
106,231.1859
107,231.1534
108,231.3577
109,231.0893
110,230.7099
111,230.8819
112,230.4179
113,231.1349
114,230.9299
115,231.1942
116,230.6528
117,230.6909
118,230.9784
119,230.4761
120,230.8586
121,230.6496
122,231.0118
123,231.3121
124,230.7880
125,231.0983
126,231.5826
127,232.2710
128,231.1494
129,231.4849
130,231.2739
131,231.7396
132,232.0775
133,231.9612
134,231.9031
135,232.1248
136,234.7775
137,236.1969
138,236.3875
139,236.1387
140,236.2095
141,235.3732
142,234.7903
143,234.3833
144,234.5081
145,234.1200
146,233.6912
147,233.9485
148,233.4995
149,233.2936
150,232.9378
151,233.6218
152,233.4392
153,232.6000
154,232.6671
155,232.5967
156,232.4976
157,232.8258
158,232.5726
159,232.7291
160,232.4284
161,231.9329
162,232.0247
163,231.5885
164,231.4795
165,231.6993
166,232.3848
167,232.5990
168,232.2903
169,231.5223
170,231.6931
171,232.4355
172,231.5529
173,232.0187
174,232.6034
175,232.4114
176,232.2486
177,231.3173
178,232.1301
179,231.6120
180,231.1727
181,231.2966
182,231.2139
183,231.1004
184,231.3284
185,231.0850
186,231.1616
187,231.7228
188,231.0182
189,230.7109
190,230.7090
191,230.7751
192,230.5503
193,230.9350
194,230.9157
195,230.0292
196,230.9449
197,230.7425
198,230.6189
199,230.5627
200,231.0000
201,230.7352
202,231.0132
203,231.3506
204,230.8905
205,231.1525
206,230.8295
207,230.4937
208,231.5517
209,231.4475
210,230.4065
211,230.9413
212,230.3557
213,230.9372
214,231.3199
215,231.2924
216,231.3074
217,231.7679
218,231.6271
219,230.8958
220,230.4076
221,231.5471
222,231.3092
223,231.0849
224,233.9100
225,235.4138
226,235.5749
227,235.3556
228,235.2516
229,235.5408
230,235.6532
231,235.3662
232,234.7563
233,233.9073
234,233.6703
235,234.3931
236,233.7779
237,233.5551
238,234.4126
239,233.9027
240,233.8837
241,232.9684
242,232.6501
243,233.3478
244,233.2431
245,232.8837
246,232.4203
247,231.9388
248,232.1094
249,233.1994
250,232.5571
251,233.6740
252,233.8162
253,233.3098
254,233.3557
255,233.4397
256,233.2422
257,232.8608
258,233.2675
259,232.8033
260,233.1098
261,233.3665
262,233.6977
263,234.0305
264,233.6876
265,233.2150
266,233.7728
267,234.0206
268,233.5870
269,233.5078
270,233.9312
271,233.4890
272,232.3805
273,232.9002
274,233.1330
275,232.8758
276,232.8092
277,233.2014
278,232.6112
279,232.2713
280,232.8003
281,232.0075
282,232.0630
283,232.3161
284,233.0359
285,232.4051
286,232.4228
287,231.4805
288,232.5122
289,231.9195
290,232.6433
291,232.1288
292,231.9448
293,232.1491
294,231.2234
295,231.8249
296,232.5421
297,231.8583
298,231.7190
299,232.4829
300,232.0585
301,231.2433
302,232.7697
303,232.0106
304,231.8783
305,231.6743
306,231.4713
307,231.6306
308,231.3346
309,231.1563
310,231.5762
311,230.7332
312,231.5857
313,234.2667
314,235.9062
315,237.2953
316,238.5826
317,240.5031
318,240.6476
319,241.8430
320,242.4734
321,243.2989
322,243.1652
323,243.3986
324,244.5453
325,244.9309
326,244.5424
327,244.4207
328,245.4730
329,246.1740
330,245.6049
331,245.9052
332,246.0677
333,245.7073
334,245.6578
335,245.8623
336,246.1760
337,245.5719
338,245.9745
339,245.8289
340,245.3238
341,245.6612
342,246.0365
343,246.8778
344,245.1437
345,245.3288
346,245.5005
347,245.1935
348,245.0688
349,244.8629
350,245.2100
351,244.4488
352,244.8631
353,244.7319
354,244.1865
355,244.2701
356,244.6585
357,243.4598
358,242.1808
359,239.9790
360,239.5182
361,238.5522
362,238.2856
363,237.9176
364,236.8398
365,236.1867
366,235.9745
367,235.7785
368,235.2336
369,234.4013
370,234.8822
371,233.4367
372,234.0827
373,233.8479
374,232.2401
375,232.3062
376,232.9261
377,232.5420
378,231.8361
379,231.8979
380,232.4414
381,231.5675
382,231.8623
383,230.9307
384,232.2509
385,232.2120
386,231.2891
387,231.7525
388,231.1940
389,231.0619
390,231.3761
391,231.3752
392,230.6382
393,230.9789
394,230.8324
395,230.3581
396,231.2486
397,231.6387
398,230.9124
399,230.9624
400,230.8542
401,231.0733
402,231.3671
403,230.9157
404,231.2097
405,230.9154
406,232.1659
407,231.6183
408,231.2268
409,230.3965
410,231.7569
411,231.3540
412,231.3363
413,231.9080
414,231.4770
415,231.1563
416,231.3832
417,231.8640
418,231.3073
419,231.7677
420,231.0826
421,231.4281
422,231.6882
423,231.1711
424,231.7377
425,231.6226
426,231.0484
427,231.1483
428,231.8720
429,231.4726
430,230.9399
431,231.0672
432,230.7321
433,230.3606
434,231.6328
435,231.8140
436,231.0435
437,231.0744
438,231.4514
439,232.2904
440,231.1297
441,231.3694
442,231.2567
443,230.4483
444,230.9244
445,230.8013
446,231.8248
447,231.8395
448,230.3834
449,231.6307
450,230.8771
