Slice,Mean
1,2229.769
2,2223.910
3,2211.037
4,2239.951
5,2177.330
6,2175.596
7,2133.143
8,2161.461
9,2159.944
10,2161.314
11,2221.043
12,2126.048
13,2168.467
14,2162.878
15,2161.058
16,2121.429
17,2139.379
18,2152.309
19,2126.730
20,2172.514
21,2185.963
22,2195.607
23,2102.784
24,2153.628
25,2128.035
26,2125.558
27,2152.909
28,2124.599
29,2137.182
30,2013.531
31,2190.677
32,2093.040
33,2137.782
34,2107.411
35,2133.302
36,2137.889
37,2122.603
38,2098.922
39,2118.197
40,2121.265
41,2109.814
42,2171.142
43,2120.613
44,2152.839
45,2135.829
46,2169.720
47,2165.177
48,2123.514
49,2144.055
50,2140.524
51,2109.068
52,2119.116
53,2091.529
54,2117.776
55,2122.956
56,2118.928
57,2138.066
58,2212.098
59,2127.626
60,2136.395
61,2169.706
62,2138.524
63,2159.693
64,2178.396
65,2152.386
66,2165.738
67,2065.909
68,2163.685
69,2151.127
70,2134.540
71,2141.494
72,2089.146
73,2163.545
74,2127.728
75,2101.017
76,2126.385
77,2143.367
78,2088.003
79,2113.456
80,2107.406
81,2145.912
82,2101.693
83,2115.177
84,2191.964
85,2185.647
86,2120.816
87,2119.468
88,2110.270
89,2119.858
90,2140.994
91,2153.301
92,2135.787
93,2148.907
94,2114.660
95,2119.188
96,2143.080
97,2096.445
98,2190.094
99,2142.590
100,2153.736
101,2152.928
102,2158.841
103,2134.411
104,2118.285
105,2170.855
106,2127.213
107,2116.905
108,2165.781
109,2133.404
110,2123.839
111,2109.799
112,2083.981
113,2136.776
114,2096.456
115,2162.210
116,2115.199
117,2167.350
118,2214.475
119,2154.075
120,2118.419
121,2109.664
122,2145.489
123,2171.245
124,2128.431
125,2142.690
126,2137.163
127,2170.576
128,2150.377
129,2074.487
130,2123.910
131,2127.418
132,2144.697
133,2147.151
134,2116.592
135,2122.596
136,2188.508
137,2126.081
138,2117.505
139,2116.758
140,2171.708
141,2093.974
142,2141.735
143,2156.764
144,2108.365
145,2207.385
146,2166.874
147,2129.908
148,2132.768
149,2134.998
150,2117.934
151,2211.161
152,2124.340
153,2158.892
154,2179.854
155,2175.817
156,2143.543
157,2173.213
158,2071.294
159,2137.641
160,2157.175
161,2202.800
162,2151.851
163,2240.149
164,2154.878
165,2124.524
166,2190.327
167,2155.857
168,2153.913
169,2149.680
170,2088.531
171,2085.986
172,2105.351
173,2155.743
174,2117.124
175,2153.410
176,2138.154
177,2126.761
178,2112.834
179,2185.112
180,2177.569
181,2185.604
182,2140.045
183,2093.598
184,2131.408
185,2107.241
186,2146.161
187,2093.997
188,2162.295
189,2165.042
190,2159.802
191,2133.970
192,2134.410
193,2237.864
194,2138.106
195,2174.055
196,2089.753
197,2152.249
198,2160.920
199,2150.506
200,2113.878
201,2144.242
202,2248.570
203,2137.949
204,2146.775
205,2176.241
206,2202.923
207,2164.688
208,2124.586
209,2102.160
210,2100.737
211,2123.501
212,2189.025
213,2191.115
214,2161.881
215,2143.360
216,2218.262
217,2176.870
218,2192.180
219,2195.846
220,2132.553
221,2173.501
222,2165.138
223,2112.595
224,2148.429
225,2165.824
226,2125.669
227,2193.654
228,2155.874
229,2169.293
230,2146.772
231,2215.933
232,2210.445
233,2135.612
234,2129.739
235,2151.298
236,2134.995
237,2176.263
238,2209.005
239,2167.353
240,2246.133
241,2148.456
242,2140.364
243,2078.887
244,2145.208
245,2158.354
246,2203.230
247,2117.021
248,2110.982
249,2125.409
250,2130.408
251,2165.295
252,2121.463
253,2153.245
254,2115.455
255,2137.240
256,2146.030
257,2131.944
258,2160.900
259,2219.880
260,2141.054
261,2164.936
262,2177.940
263,2197.386
264,2166.128
265,2136.903
266,2180.699
267,2165.734
268,2206.119
269,2160.606
270,2157.338
271,2116.777
272,2062.000
273,2136.488
274,2200.347
275,2162.146
276,2165.895
277,2164.986
278,2211.334
279,2162.469
280,2131.216
281,2135.479
282,2154.943
283,2156.367
284,2170.722
285,2155.509
286,2160.162
287,2158.202
288,2228.067
289,2202.874
290,2139.948
291,2166.896
292,2159.131
293,2149.993
294,2143.668
295,2150.401
296,2126.042
297,2192.929
298,2121.552
299,2222.957
300,2181.174
301,2209.697
302,2168.662
303,2183.593
304,2135.482
305,2130.263
306,2134.162
307,2218.803
308,2165.006
309,2099.816
310,2170.014
311,2146.121
312,2154.237
313,2148.760
314,2203.788
315,2169.277
316,2151.880
317,2167.136
318,2179.016
319,2109.154
320,2199.915
321,2179.487
322,2180.162
323,2162.262
324,2151.373
325,2257.337
326,2158.296
327,2191.093
328,2200.927
329,2182.306
330,2210.272
331,2183.759
332,2154.486
333,2128.240
334,2150.198
335,2244.422
336,2192.819
337,2130.755
338,2173.208
339,2188.688
340,2144.558
341,2177.416
342,2143.914
343,2172.321
344,2184.238
345,2128.879
346,2196.582
347,2179.085
348,2129.346
