Slice,Mean
1,89.7000
2,89.1931
3,95.0305
4,97.6942
5,96.0538
6,93.8811
7,91.5207
8,90.7145
9,90.2629
10,90.1164
11,89.3909
12,89.4167
13,89.5040
14,89.0655
15,89.3135
16,88.8004
17,89.3727
18,89.7320
19,89.3520
20,89.5902
21,88.7825
22,89.3567
23,89.3662
24,88.5865
25,89.0389
26,88.9193
27,89.3782
28,89.2047
29,89.4280
30,89.0240
31,89.1891
32,89.4815
33,89.0909
34,89.1858
35,89.4149
36,89.2549
37,89.3087
38,89.2993
39,89.6022
40,89.6582
41,89.3938
42,89.3004
43,88.7815
44,88.6956
45,89.4695
46,88.9102
47,88.7098
48,88.1764
49,88.6389
50,88.4811
51,88.2618
52,89.3898
53,89.4153
54,88.9753
55,88.9280
56,89.2516
57,96.2073
58,97.6000
59,96.5335
60,93.2127
61,91.5200
62,90.8215
63,90.4480
64,89.6942
65,89.2542
66,89.4793
67,89.7465
68,89.2898
69,89.5280
70,89.2102
71,89.3324
72,89.5327
73,89.0509
74,88.7993
75,89.2418
76,89.8756
77,89.4804
78,89.5345
79,88.9847
80,88.9171
81,89.4916
82,89.6487
83,89.2164
84,88.9353
85,89.5265
86,89.6375
87,89.1393
88,89.0971
89,88.9320
90,89.1593
91,89.5429
92,88.4029
93,89.1073
94,89.2051
95,89.4051
96,89.1564
97,88.7542
98,89.8673
99,89.4258
100,89.3189
101,88.8709
102,88.7236
103,89.6764
104,89.7749
105,89.3920
106,89.8124
107,88.8229
108,88.4760
109,89.1491
110,93.4480
111,98.1978
112,96.0327
113,93.3535
114,91.3596
115,89.8949
116,90.1280
117,89.1665
118,89.2542
119,89.8175
120,89.3298
121,88.8291
122,88.6105
123,88.8793
124,89.2800
125,89.2000
126,89.6015
127,89.6615
128,89.6738
129,89.0800
130,89.2247
131,88.9942
132,89.4182
133,89.3276
134,89.1535
135,89.9469
136,89.0760
137,89.4575
138,89.2513
139,89.6022
140,89.6440
141,89.1895
142,89.0145
143,89.1785
144,89.2375
145,89.0713
146,88.9145
147,89.6836
148,89.3680
149,89.4476
150,89.3749
151,89.5516
152,89.2324
153,89.7116
154,89.1011
155,89.7793
156,89.0753
157,88.9887
158,89.2611
159,89.3542
160,89.0284
161,89.0604
162,89.2433
163,88.7731
164,89.4233
165,89.1476
166,98.7473
167,98.2473
168,95.1302
169,93.5596
170,91.6578
171,90.9556
172,90.0782
173,90.1651
174,89.5284
175,90.2538
176,89.1956
177,89.5505
178,88.9509
179,88.9636
180,88.9895
181,89.7265
182,89.5458
183,89.2953
184,88.9425
185,89.4498
186,89.1880
187,89.5615
188,90.0942
189,89.3385
190,89.1480
191,88.9178
192,89.4865
193,89.2564
194,89.2840
195,89.0669
196,88.6382
197,89.5138
198,89.2487
199,88.6371
200,88.7349
201,89.1735
202,88.8862
203,89.2076
204,89.2622
205,88.9509
206,89.0451
207,89.4738
208,89.0484
209,89.1113
210,89.3218
211,88.7684
212,91.8840
213,94.1047
214,91.9920
215,90.4556
216,90.0600
217,89.4015
218,89.6720
219,89.5378
220,89.1924
221,88.8895
222,89.2640
223,89.0556
224,89.3025
225,89.1167
226,89.0207
227,89.3265
228,89.1520
229,89.0251
230,88.8662
231,89.2040
232,88.6927
233,88.4993
234,88.7720
235,88.7105
236,89.3629
237,88.7367
238,88.7087
239,89.3789
240,91.8116
241,92.8225
242,92.3735
243,91.4735
244,90.1822
245,90.0487
246,89.5364
247,89.7349
248,89.7593
249,89.0120
250,88.9509
251,88.6218
252,89.0978
253,88.5305
254,88.5451
255,88.5789
256,88.6564
257,88.9756
258,88.6884
259,88.7345
260,88.9385
261,88.8295
262,88.7822
263,89.0713
264,89.1513
265,88.8527
266,88.8444
267,89.1305
268,89.4167
269,89.7025
270,89.3524
271,88.8964
272,89.3818
273,89.4302
274,93.8927
275,97.2596
276,96.1909
277,92.9840
278,90.6553
279,90.2469
280,90.4462
281,89.7367
282,89.5865
283,89.8844
284,89.5476
285,89.4487
286,89.1084
287,89.4407
288,89.6811
289,89.3218
290,89.4869
291,89.4855
292,89.3331
293,89.3593
294,88.9545
295,89.2295
296,89.1771
297,88.8360
298,90.0913
299,89.6164
300,89.4113
301,89.3756
302,88.8353
303,88.6316
304,89.5327
305,89.0440
306,89.3985
307,88.9967
308,89.3462
309,89.0233
310,90.0615
311,89.7756
312,90.0207
313,89.7204
314,89.5491
315,89.6095
316,88.9644
317,89.4411
318,89.2662
319,89.7302
320,89.5884
321,89.3647
322,88.7669
323,88.8444
324,89.1109
325,89.4651
326,89.2345
327,89.0236
328,88.3891
329,89.3647
330,89.0785
331,91.5353
332,96.6931
333,97.3418
334,95.9982
335,92.8858
336,90.6789
337,90.3513
338,90.1338
339,90.1535
340,89.3164
341,89.7771
342,89.7545
343,89.0636
344,89.6782
345,89.1665
346,89.6556
347,89.4807
348,89.6833
349,89.0135
350,88.5665
351,88.9233
352,88.9364
353,88.7498
354,88.8949
355,89.2262
356,89.6080
357,89.8178
358,89.4091
359,90.1029
360,89.6131
361,89.5095
362,89.4447
363,89.4745
364,90.3709
365,89.4815
366,90.0807
367,89.1455
368,89.1960
369,89.2800
370,88.4698
371,88.8560
372,89.3291
373,90.6316
374,90.1876
375,90.0215
376,91.1433
377,89.2945
378,89.8684
379,89.4375
380,89.1018
381,89.8396
382,89.0367
383,89.0440
384,89.7258
385,89.0011
386,89.4375
387,89.5607
388,93.4411
389,96.0538
390,94.3553
391,92.0982
392,90.8335
393,90.6949
394,89.6644
395,90.3342
396,89.9069
397,89.5778
398,90.0804
399,89.1244
400,88.8542
401,89.1956
402,89.8469
403,89.0862
404,89.7193
405,89.6295
406,89.1905
407,89.5891
408,89.0891
409,89.3542
410,89.3185
411,89.2247
412,90.1709
413,90.6916
414,89.6287
415,89.5596
416,89.1455
417,89.3655
418,89.7985
419,89.0375
420,89.6862
421,91.0338
422,89.7062
423,89.5469
424,89.5342
425,89.1287
426,89.6291
427,89.7149
428,89.2055
429,89.2284
430,89.0000
431,90.0109
432,89.2360
433,90.1655
434,89.6822
435,95.4313
436,96.0873
437,94.8076
438,92.4775
439,91.2727
440,90.9640
441,90.1789
442,89.4862
443,89.8960
444,89.5716
445,89.4335
446,89.9593
447,89.7862
448,89.5833
449,89.3865
450,89.2105
451,89.3276
452,89.6404
