Slice,Mean
1,295.3579
2,293.1180
3,293.9247
4,291.7508
5,292.3447
6,291.1875
7,289.3296
8,289.9567
9,289.1971
10,290.0302
11,286.9941
12,287.8701
13,287.9597
14,287.3299
15,287.0143
16,288.8759
17,285.7907
18,290.0384
19,287.4480
20,287.5063
21,287.7452
22,288.3256
23,287.4333
24,285.8828
25,286.4047
26,287.6368
27,285.7089
28,285.7527
29,284.6335
30,286.3139
31,286.3755
32,286.1806
33,285.7501
34,285.5317
35,285.8268
36,285.2471
37,283.4882
38,284.9427
39,285.3007
40,284.6008
41,284.3684
42,286.0966
43,284.6822
44,286.4468
45,285.0905
46,285.6448
47,284.9121
48,285.9859
49,286.3174
50,286.3881
51,287.0771
52,286.7764
53,285.6942
54,286.8687
55,288.2429
56,288.3036
57,286.3821
58,287.3675
59,286.7984
60,285.7752
61,287.1505
62,285.9640
63,287.4054
64,286.8860
65,286.4920
66,285.7827
67,286.2347
68,284.9261
69,284.8339
70,285.7340
71,286.4715
72,287.1177
73,286.4534
74,287.6161
75,288.0927
76,286.4168
77,286.0917
78,287.0768
79,287.0383
80,287.6028
81,284.2911
82,286.1385
83,286.4433
84,287.0901
85,284.9671
86,285.6949
87,287.3298
88,287.7244
89,286.4979
90,285.3241
91,287.0326
92,286.7153
93,287.5162
94,287.4549
95,287.4328
96,287.1977
97,288.2199
98,287.9195
99,286.2021
100,285.5229
101,285.5432
102,287.0834
103,286.7086
104,286.8943
105,287.8944
106,287.1272
107,286.9956
108,286.3157
109,286.5657
110,287.5144
111,284.2599
112,284.7249
113,285.2303
114,285.1686
115,286.9298
116,284.3570
117,285.6578
118,285.6461
119,285.7060
120,284.0176
121,284.4120
122,286.8582
123,286.1112
124,288.4536
125,287.2908
126,284.5876
127,284.2424
128,284.9187
129,285.7647
130,283.7015
131,285.2588
132,287.8131
133,286.8976
134,286.0200
135,286.2930
136,284.2879
137,286.4473
138,286.1615
139,284.7987
140,286.1511
141,286.9805
142,285.4885
143,286.8817
144,286.7881
145,285.9221
146,286.5315
147,285.5989
148,285.6347
149,286.3847
150,287.4823
151,286.3468
152,288.2732
153,287.0217
154,287.7041
155,285.9980
156,285.9643
157,285.2451
158,287.0522
159,286.6320
160,286.5404
161,285.9669
162,287.3392
163,285.2520
164,287.5142
165,287.5343
166,286.7583
167,286.9532
168,284.8424
169,285.7888
170,287.9673
171,286.5056
172,286.6448
173,288.4850
174,286.9963
175,285.7106
176,287.4706
177,286.2899
178,285.6050
179,288.0225
180,287.3276
181,288.1446
182,285.4885
183,286.2815
184,286.1147
185,285.9153
186,285.3924
187,286.9107
188,287.3358
189,286.7491
190,287.1524
191,288.2684
192,285.3171
193,283.7065
194,284.5490
195,285.8064
196,286.0476
197,286.1099
198,286.3718
199,288.0544
200,286.8995
201,287.6601
202,287.3953
203,288.0186
204,287.8550
205,288.3104
206,287.6958
207,287.5711
208,288.0556
209,287.0486
210,286.7786
211,287.3009
212,287.4978
213,288.6650
214,285.9595
215,287.9872
216,284.7445
217,286.3035
218,287.8685
219,284.2675
220,285.8892
221,284.9797
222,285.7329
223,284.7996
224,287.2111
225,287.0718
226,285.1516
227,285.3755
228,285.7210
229,287.4025
230,288.3236
231,286.8612
232,286.2803
233,289.1938
234,286.4655
235,285.8671
236,283.1510
237,284.9427
238,285.6282
239,285.2684
240,287.3447
241,285.6062
242,285.1018
243,287.6765
244,287.1565
245,284.9308
246,285.9049
247,285.9542
248,284.6222
249,285.3809
250,285.0514
251,285.9061
252,287.4824
253,285.9904
254,286.6873
255,286.6715
256,285.3272
257,285.6496
258,285.9263
259,285.8048
260,283.6544
261,286.0787
262,285.6396
263,286.0761
264,284.5903
265,286.0120
266,286.5496
267,285.8015
268,287.2758
269,285.6249
270,286.0818
271,287.0790
272,286.0971
273,286.3700
274,287.6214
275,288.1725
276,286.2004
277,286.1193
278,288.2248
279,286.9214
280,287.5496
281,286.9201
282,286.8929
283,288.2603
284,286.2296
285,285.1964
286,288.0659
287,286.5864
288,287.2417
289,286.6697
290,286.2473
291,287.3014
292,286.3926
293,285.1774
294,286.7725
295,287.5497
296,286.5954
297,285.0323
298,285.3804
299,287.9297
300,286.9100
301,286.6325
302,284.1471
303,287.7106
304,285.5887
305,284.6923
306,287.9280
307,287.3627
308,286.2981
309,286.7036
310,286.3145
311,287.6299
312,285.7686
313,286.7722
314,285.5513
315,285.5116
316,287.0610
317,286.3837
318,287.3140
319,286.1876
320,286.0758
321,286.0534
322,287.3990
323,287.8856
324,289.2000
325,286.6914
326,285.6342
327,286.8553
328,285.3170
329,288.2250
330,286.3334
331,286.2001
332,287.4826
333,286.6522
334,286.2453
335,285.4671
336,287.3257
337,285.3061
338,286.7674
339,285.1428
340,284.7180
341,287.5277
342,284.5527
343,285.9203
344,286.2294
345,285.6604
346,285.3978
347,287.3674
348,286.4257
349,287.2801
350,285.5732
351,287.3808
352,288.8731
353,287.9742
354,287.6780
355,287.8427
356,287.3856
357,288.2469
358,286.5719
359,287.0287
360,288.2049
361,287.7248
362,286.3433
363,287.7193
364,285.9323
365,285.9399
366,288.6405
367,285.6835
368,287.5563
369,287.6551
370,289.0280
371,286.8631
372,287.2993
373,285.9186
374,286.8278
375,286.9252
376,286.2802
377,287.5419
378,287.6432
379,285.9961
380,286.3317
381,286.1125
382,286.9178
383,285.8994
384,287.3985
385,286.1942
386,287.3786
387,287.3671
388,286.1902
389,285.0232
390,286.6735
391,288.6771
392,287.8327
393,286.7894
394,286.6048
395,286.0974
396,287.4252
397,287.9517
398,287.7297
399,284.2551
400,290.1765
401,287.3836
402,286.8288
403,285.6109
404,287.8443
405,287.2007
406,287.3190
407,286.8791
408,289.5986
409,288.3501
410,286.2909
411,287.2079
412,286.8115
413,287.9076
414,287.9386
415,284.5552
416,287.6476
417,287.2415
418,286.7581
419,288.7423
420,286.4580
421,287.2967
422,289.3502
423,287.8860
424,286.5211
425,286.3985
426,285.8589
427,286.2886
428,287.7137
429,286.4971
430,285.3836
431,286.6007
432,288.0839
433,286.8492
434,286.1494
435,288.1370
436,287.5118
437,287.7433
438,287.1304
439,286.0190
440,285.2784
441,285.4229
442,286.5345
443,284.9500
444,286.2577
445,285.8839
446,286.7518
447,287.4126
448,286.8322
449,287.8354
450,287.1111
